Date,Adj Close,R,Training,R.normed,X1,X2,X3,X4,X5,Y
06/07/2015,17683.58008,-0.00262431,1,0.452835823,0.513030945,0.276639407,0.493927794,0.562114692,0.463876753,0.452835823
07/07/2015,17776.91016,0.005277782,1,0.535239692,0.276639407,0.493927794,0.562114692,0.463876753,0.452835823,0.535239692
08/07/2015,17515.41992,-0.014709544,1,0.326809694,0.493927794,0.562114692,0.463876753,0.452835823,0.535239692,0.326809694
09/07/2015,17548.61914,0.001895428,1,0.49996814,0.562114692,0.463876753,0.452835823,0.535239692,0.326809694,0.49996814
10/07/2015,17760.41016,0.012068814,1,0.606057309,0.463876753,0.452835823,0.535239692,0.326809694,0.49996814,0.606057309
13/07/2015,17977.67969,0.012233362,1,0.607773236,0.452835823,0.535239692,0.326809694,0.49996814,0.606057309,0.607773236
14/07/2015,18053.58008,0.004221924,1,0.524229086,0.535239692,0.326809694,0.49996814,0.606057309,0.607773236,0.524229086
15/07/2015,18050.16992,-0.000188891,1,0.478232634,0.326809694,0.49996814,0.606057309,0.607773236,0.524229086,0.478232634
16/07/2015,18120.25,0.003882516,1,0.520689711,0.49996814,0.606057309,0.607773236,0.524229086,0.478232634,0.520689711
17/07/2015,18086.44922,-0.001865359,1,0.460750239,0.606057309,0.607773236,0.524229086,0.478232634,0.520689711,0.460750239
20/07/2015,18100.41016,0.000771901,1,0.488251873,0.607773236,0.524229086,0.478232634,0.520689711,0.460750239,0.488251873
21/07/2015,17919.28906,-0.010006464,1,0.375853921,0.524229086,0.478232634,0.520689711,0.460750239,0.488251873,0.375853921
22/07/2015,17851.03906,-0.003808745,1,0.440484406,0.478232634,0.520689711,0.460750239,0.488251873,0.375853921,0.440484406
23/07/2015,17731.91992,-0.006672953,1,0.410616136,0.520689711,0.460750239,0.488251873,0.375853921,0.440484406,0.410616136
24/07/2015,17568.5293,-0.009214491,1,0.384112698,0.460750239,0.488251873,0.375853921,0.440484406,0.410616136,0.384112698
27/07/2015,17440.58984,-0.007282309,1,0.404261703,0.488251873,0.375853921,0.440484406,0.410616136,0.384112698,0.404261703
28/07/2015,17630.26953,0.010875761,1,0.593616025,0.375853921,0.440484406,0.410616136,0.384112698,0.404261703,0.593616025
29/07/2015,17751.39063,0.006870065,1,0.551844193,0.440484406,0.410616136,0.384112698,0.404261703,0.593616025,0.551844193
30/07/2015,17745.98047,-0.000304774,1,0.477024195,0.410616136,0.384112698,0.404261703,0.593616025,0.551844193,0.477024195
31/07/2015,17689.85938,-0.003162468,1,0.447223854,0.384112698,0.404261703,0.593616025,0.551844193,0.477024195,0.447223854
03/08/2015,17598.19922,-0.005181509,1,0.426169076,0.404261703,0.593616025,0.551844193,0.477024195,0.447223854,0.426169076
04/08/2015,17550.68945,-0.002699695,1,0.452049698,0.593616025,0.551844193,0.477024195,0.447223854,0.426169076,0.452049698
05/08/2015,17540.4707,-0.000582242,1,0.474130727,0.551844193,0.477024195,0.447223854,0.426169076,0.452049698,0.474130727
06/08/2015,17419.75,-0.006882409,1,0.4084319,0.477024195,0.447223854,0.426169076,0.452049698,0.474130727,0.4084319
07/08/2015,17373.38086,-0.002661872,1,0.452444123,0.447223854,0.426169076,0.452049698,0.474130727,0.4084319,0.452444123
10/08/2015,17615.16992,0.013917214,1,0.625332625,0.426169076,0.452049698,0.474130727,0.4084319,0.452444123,0.625332625
11/08/2015,17402.83984,-0.01205382,1,0.354503874,0.452049698,0.474130727,0.4084319,0.452444123,0.625332625,0.354503874
12/08/2015,17402.50977,-1.89664E-05,1,0.480004626,0.474130727,0.4084319,0.452444123,0.625332625,0.354503874,0.480004626
13/08/2015,17408.25,0.000329851,1,0.483642129,0.4084319,0.452444123,0.625332625,0.354503874,0.480004626,0.483642129
14/08/2015,17477.40039,0.003972277,1,0.521625744,0.452444123,0.625332625,0.354503874,0.480004626,0.483642129,0.521625744
17/08/2015,17545.17969,0.003878111,1,0.520643772,0.625332625,0.354503874,0.480004626,0.483642129,0.521625744,0.520643772
18/08/2015,17511.33984,-0.001928726,1,0.460089443,0.354503874,0.480004626,0.483642129,0.521625744,0.520643772,0.460089443
19/08/2015,17348.73047,-0.009285947,1,0.383367551,0.480004626,0.483642129,0.521625744,0.520643772,0.460089443,0.383367551
20/08/2015,16990.68945,-0.02063788,1,0.264988361,0.483642129,0.521625744,0.520643772,0.460089443,0.383367551,0.264988361
21/08/2015,16459.75,-0.031248847,1,0.154336053,0.521625744,0.520643772,0.460089443,0.383367551,0.264988361,0.154336053
24/08/2015,15871.34961,-0.035747833,1,0.107420139,0.520643772,0.460089443,0.383367551,0.264988361,0.154336053,0.107420139
25/08/2015,15666.44043,-0.012910634,1,0.345568924,0.460089443,0.383367551,0.264988361,0.154336053,0.107420139,0.345568924
26/08/2015,16285.50977,0.039515635,1,0.89227573,0.383367551,0.264988361,0.154336053,0.107420139,0.345568924,0.89227573
27/08/2015,16654.76953,0.02267413,1,0.71665069,0.264988361,0.154336053,0.107420139,0.345568924,0.89227573,0.71665069
28/08/2015,16643.00977,-0.00070609,1,0.472839231,0.154336053,0.107420139,0.345568924,0.89227573,0.71665069,0.472839231
31/08/2015,16528.0293,-0.006908634,1,0.408158422,0.107420139,0.345568924,0.89227573,0.71665069,0.472839231,0.408158422
01/09/2015,16058.34961,-0.028417162,1,0.183865165,0.345568924,0.89227573,0.71665069,0.472839231,0.408158422,0.183865165
02/09/2015,16351.37988,0.018247845,1,0.670492911,0.89227573,0.71665069,0.472839231,0.408158422,0.183865165,0.670492911
03/09/2015,16374.75977,0.001429842,1,0.495112957,0.71665069,0.472839231,0.408158422,0.183865165,0.670492911,0.495112957
04/09/2015,16102.37988,-0.01663413,1,0.306739896,0.472839231,0.408158422,0.183865165,0.670492911,0.495112957,0.306739896
08/09/2015,16492.67969,0.024238641,1,0.732965586,0.408158422,0.183865165,0.670492911,0.495112957,0.306739896,0.732965586
09/09/2015,16253.57031,-0.01449791,1,0.329016638,0.183865165,0.670492911,0.495112957,0.306739896,0.732965586,0.329016638
10/09/2015,16330.40039,0.004726966,1,0.529495727,0.670492911,0.495112957,0.306739896,0.732965586,0.329016638,0.529495727
11/09/2015,16433.08984,0.006288238,1,0.545776841,0.495112957,0.306739896,0.732965586,0.329016638,0.529495727,0.545776841
14/09/2015,16370.95996,-0.003780779,1,0.440776038,0.306739896,0.732965586,0.329016638,0.529495727,0.545776841,0.440776038
15/09/2015,16599.84961,0.013981443,1,0.626002416,0.732965586,0.329016638,0.529495727,0.545776841,0.440776038,0.626002416
16/09/2015,16739.94922,0.008439812,1,0.568213684,0.329016638,0.529495727,0.545776841,0.440776038,0.626002416,0.568213684
17/09/2015,16674.74023,-0.003895411,1,0.439580638,0.529495727,0.545776841,0.440776038,0.626002416,0.568213684,0.439580638
18/09/2015,16384.58008,-0.01740118,1,0.298741024,0.545776841,0.440776038,0.626002416,0.568213684,0.439580638,0.298741024
21/09/2015,16510.18945,0.007666316,1,0.560147585,0.440776038,0.626002416,0.568213684,0.439580638,0.298741024,0.560147585
22/09/2015,16330.46973,-0.010885382,1,0.366688467,0.626002416,0.568213684,0.439580638,0.298741024,0.560147585,0.366688467
23/09/2015,16279.88965,-0.003097283,1,0.447903612,0.568213684,0.439580638,0.298741024,0.560147585,0.366688467,0.447903612
24/09/2015,16201.32031,-0.004826159,1,0.429874699,0.439580638,0.298741024,0.560147585,0.366688467,0.447903612,0.429874699
25/09/2015,16314.66992,0.006996319,1,0.553160785,0.298741024,0.560147585,0.366688467,0.447903612,0.429874699,0.553160785
28/09/2015,16001.88965,-0.019171719,1,0.280277646,0.560147585,0.366688467,0.447903612,0.429874699,0.553160785,0.280277646
29/09/2015,16049.12988,0.002952166,1,0.510987914,0.366688467,0.447903612,0.429874699,0.553160785,0.280277646,0.510987914
30/09/2015,16284.7002,0.014678074,1,0.633266958,0.447903612,0.429874699,0.553160785,0.280277646,0.510987914,0.633266958
01/10/2015,16272.00977,-0.000779285,1,0.472075937,0.429874699,0.553160785,0.280277646,0.510987914,0.633266958,0.472075937
02/10/2015,16472.36914,0.01231313,1,0.608605062,0.553160785,0.280277646,0.510987914,0.633266958,0.472075937,0.608605062
05/10/2015,16776.42969,0.018458823,1,0.672693018,0.280277646,0.510987914,0.633266958,0.472075937,0.608605062,0.672693018
06/10/2015,16790.18945,0.000820184,1,0.488755378,0.510987914,0.633266958,0.472075937,0.608605062,0.672693018,0.488755378
07/10/2015,16912.28906,0.007272081,1,0.556036453,0.633266958,0.472075937,0.608605062,0.672693018,0.488755378,0.556036453
08/10/2015,17050.75,0.008187002,1,0.565577351,0.472075937,0.608605062,0.672693018,0.488755378,0.556036453,0.565577351
09/10/2015,17084.49023,0.001978812,1,0.500837677,0.608605062,0.672693018,0.488755378,0.556036453,0.565577351,0.500837677
12/10/2015,17131.85938,0.002772641,1,0.509115806,0.672693018,0.488755378,0.556036453,0.565577351,0.500837677,0.509115806
13/10/2015,17081.89063,-0.002916715,1,0.449786591,0.488755378,0.556036453,0.565577351,0.500837677,0.509115806,0.449786591
14/10/2015,16924.75,-0.009199253,1,0.384271606,0.556036453,0.565577351,0.500837677,0.509115806,0.449786591,0.384271606
15/10/2015,17141.75,0.01282146,1,0.61390598,0.565577351,0.500837677,0.509115806,0.449786591,0.384271606,0.61390598
16/10/2015,17215.9707,0.00432982,1,0.525354247,0.500837677,0.509115806,0.449786591,0.384271606,0.61390598,0.525354247
19/10/2015,17230.53906,0.000846212,1,0.4890268,0.509115806,0.449786591,0.384271606,0.61390598,0.525354247,0.4890268
20/10/2015,17217.10938,-0.000779411,1,0.472074623,0.449786591,0.384271606,0.61390598,0.525354247,0.4890268,0.472074623
21/10/2015,17168.60938,-0.002816965,1,0.450826791,0.384271606,0.61390598,0.525354247,0.4890268,0.472074623,0.450826791
22/10/2015,17489.16016,0.018670748,1,0.674902993,0.61390598,0.525354247,0.4890268,0.472074623,0.450826791,0.674902993
23/10/2015,17646.69922,0.009007812,1,0.574136845,0.525354247,0.4890268,0.472074623,0.450826791,0.674902993,0.574136845
26/10/2015,17623.05078,-0.001340106,1,0.466227644,0.4890268,0.472074623,0.450826791,0.674902993,0.574136845,0.466227644
27/10/2015,17581.42969,-0.002361741,1,0.455573914,0.472074623,0.450826791,0.674902993,0.574136845,0.466227644,0.455573914
28/10/2015,17779.51953,0.011266993,1,0.59769583,0.450826791,0.674902993,0.574136845,0.466227644,0.455573914,0.59769583
29/10/2015,17755.80078,-0.001334049,1,0.466290803,0.674902993,0.574136845,0.466227644,0.455573914,0.59769583,0.466290803
30/10/2015,17663.53906,-0.005196145,1,0.426016445,0.574136845,0.466227644,0.455573914,0.59769583,0.466290803,0.426016445
02/11/2015,17828.75977,0.009353772,1,0.577744553,0.466227644,0.455573914,0.59769583,0.466290803,0.426016445,0.577744553
03/11/2015,17918.15039,0.005013844,1,0.532487318,0.455573914,0.59769583,0.466290803,0.426016445,0.577744553,0.532487318
04/11/2015,17867.58008,-0.002822295,1,0.45077121,0.59769583,0.466290803,0.426016445,0.577744553,0.532487318,0.45077121
05/11/2015,17863.42969,-0.000232286,1,0.477780106,0.466290803,0.426016445,0.577744553,0.532487318,0.45077121,0.477780106
06/11/2015,17910.33008,0.002625498,1,0.507581382,0.426016445,0.577744553,0.532487318,0.45077121,0.477780106,0.507581382
09/11/2015,17730.48047,-0.010041669,1,0.375486796,0.577744553,0.532487318,0.45077121,0.477780106,0.507581382,0.375486796
10/11/2015,17758.21094,0.001564,1,0.496511971,0.532487318,0.45077121,0.477780106,0.507581382,0.375486796,0.496511971
11/11/2015,17702.2207,-0.003152921,1,0.447323406,0.45077121,0.477780106,0.507581382,0.375486796,0.496511971,0.447323406
12/11/2015,17448.07031,-0.014356978,1,0.330486291,0.477780106,0.507581382,0.375486796,0.496511971,0.447323406,0.330486291
13/11/2015,17245.24023,-0.011624786,1,0.358977885,0.507581382,0.375486796,0.496511971,0.447323406,0.330486291,0.358977885
16/11/2015,17483.00977,0.013787546,1,0.623980431,0.375486796,0.496511971,0.447323406,0.330486291,0.358977885,0.623980431
17/11/2015,17489.5,0.000371231,1,0.484073644,0.496511971,0.447323406,0.330486291,0.358977885,0.623980431,0.484073644
18/11/2015,17737.16016,0.014160505,1,0.627869694,0.447323406,0.330486291,0.358977885,0.623980431,0.484073644,0.627869694
19/11/2015,17732.75,-0.00024864,1,0.47760957,0.330486291,0.358977885,0.623980431,0.484073644,0.627869694,0.47760957
20/11/2015,17823.81055,0.005135162,1,0.533752439,0.358977885,0.623980431,0.484073644,0.627869694,0.47760957,0.533752439
23/11/2015,17792.67969,-0.001746588,1,0.461988798,0.623980431,0.484073644,0.627869694,0.47760957,0.533752439,0.461988798
24/11/2015,17812.18945,0.001096505,1,0.491636882,0.484073644,0.627869694,0.47760957,0.533752439,0.461988798,0.491636882
25/11/2015,17813.39063,6.74358E-05,1,0.480905638,0.627869694,0.47760957,0.533752439,0.461988798,0.491636882,0.480905638
27/11/2015,17813.39063,0,1,0.48020241,0.47760957,0.533752439,0.461988798,0.491636882,0.480905638,0.48020241
30/11/2015,17719.91992,-0.005247216,1,0.425483872,0.533752439,0.461988798,0.491636882,0.480905638,0.48020241,0.425483872
01/12/2015,17888.34961,0.009505104,1,0.579322669,0.461988798,0.491636882,0.480905638,0.48020241,0.425483872,0.579322669
02/12/2015,17729.67969,-0.008870014,1,0.387704939,0.491636882,0.480905638,0.48020241,0.425483872,0.579322669,0.387704939
03/12/2015,17477.66992,-0.014214006,1,0.331977218,0.480905638,0.48020241,0.425483872,0.579322669,0.387704939,0.331977218
04/12/2015,17847.63086,0.021167635,1,0.700940802,0.48020241,0.425483872,0.579322669,0.387704939,0.331977218,0.700940802
07/12/2015,17730.50977,-0.006562277,1,0.411770279,0.425483872,0.579322669,0.387704939,0.331977218,0.700940802,0.411770279
08/12/2015,17568,-0.009165544,1,0.384623123,0.579322669,0.387704939,0.331977218,0.700940802,0.411770279,0.384623123
09/12/2015,17492.30078,-0.004308926,1,0.435268458,0.387704939,0.331977218,0.700940802,0.411770279,0.384623123,0.435268458
10/12/2015,17574.75,0.004713458,1,0.529354858,0.331977218,0.700940802,0.411770279,0.384623123,0.435268458,0.529354858
11/12/2015,17265.21094,-0.017612715,1,0.296535112,0.700940802,0.411770279,0.384623123,0.435268458,0.529354858,0.296535112
14/12/2015,17368.5,0.005982496,1,0.542588529,0.411770279,0.384623123,0.435268458,0.529354858,0.296535112,0.542588529
15/12/2015,17524.91016,0.009005393,1,0.574111618,0.384623123,0.435268458,0.529354858,0.296535112,0.542588529,0.574111618
16/12/2015,17749.08984,0.012792059,1,0.613599384,0.435268458,0.529354858,0.296535112,0.542588529,0.574111618,0.613599384
17/12/2015,17495.83984,-0.014268337,1,0.331410644,0.529354858,0.296535112,0.542588529,0.574111618,0.613599384,0.331410644
18/12/2015,17128.55078,-0.020992937,1,0.261285792,0.296535112,0.542588529,0.574111618,0.613599384,0.331410644,0.261285792
21/12/2015,17251.61914,0.007184984,1,0.555128199,0.542588529,0.574111618,0.613599384,0.331410644,0.261285792,0.555128199
22/12/2015,17417.26953,0.00960202,1,0.580333313,0.574111618,0.613599384,0.331410644,0.261285792,0.555128199,0.580333313
23/12/2015,17602.60938,0.010641154,1,0.591169518,0.613599384,0.331410644,0.261285792,0.555128199,0.580333313,0.591169518
24/12/2015,17552.16992,-0.002865454,1,0.45032115,0.331410644,0.261285792,0.555128199,0.580333313,0.591169518,0.45032115
28/12/2015,17528.26953,-0.001361677,1,0.466002693,0.261285792,0.555128199,0.580333313,0.591169518,0.45032115,0.466002693
29/12/2015,17720.98047,0.010994294,1,0.594852093,0.555128199,0.580333313,0.591169518,0.45032115,0.466002693,0.594852093
30/12/2015,17603.86914,-0.006608626,1,0.411286944,0.580333313,0.591169518,0.45032115,0.466002693,0.594852093,0.411286944
31/12/2015,17425.0293,-0.010159121,1,0.374261994,0.591169518,0.45032115,0.466002693,0.594852093,0.411286944,0.374261994
04/01/2016,17148.93945,-0.015844441,1,0.314974863,0.45032115,0.466002693,0.594852093,0.411286944,0.374261994,0.314974863
05/01/2016,17158.66016,0.00056684,1,0.486113482,0.466002693,0.594852093,0.411286944,0.374261994,0.314974863,0.486113482
06/01/2016,16906.50977,-0.014695226,1,0.326959001,0.594852093,0.411286944,0.374261994,0.314974863,0.486113482,0.326959001
07/01/2016,16514.09961,-0.023210596,1,0.238159806,0.411286944,0.374261994,0.314974863,0.486113482,0.326959001,0.238159806
08/01/2016,16346.4502,-0.010151895,1,0.374337347,0.374261994,0.314974863,0.486113482,0.326959001,0.238159806,0.374337347
11/01/2016,16398.57031,0.003188467,1,0.513452085,0.314974863,0.486113482,0.326959001,0.238159806,0.374337347,0.513452085
12/01/2016,16516.2207,0.00717443,1,0.55501814,0.486113482,0.326959001,0.238159806,0.374337347,0.513452085,0.55501814
13/01/2016,16151.41016,-0.022088016,1,0.249866192,0.326959001,0.238159806,0.374337347,0.513452085,0.55501814,0.249866192
14/01/2016,16379.04981,0.014094104,1,0.62717725,0.238159806,0.374337347,0.513452085,0.55501814,0.249866192,0.62717725
15/01/2016,15988.08008,-0.023870111,1,0.231282312,0.374337347,0.513452085,0.55501814,0.249866192,0.62717725,0.231282312
19/01/2016,16016.01953,0.001747518,1,0.498425712,0.513452085,0.55501814,0.249866192,0.62717725,0.231282312,0.498425712
20/01/2016,15766.74023,-0.015564373,1,0.317895444,0.55501814,0.249866192,0.62717725,0.231282312,0.498425712,0.317895444
21/01/2016,15882.67969,0.00735342,1,0.556884668,0.249866192,0.62717725,0.231282312,0.498425712,0.317895444,0.556884668
22/01/2016,16093.50977,0.013274213,1,0.618627345,0.62717725,0.231282312,0.498425712,0.317895444,0.556884668,0.618627345
25/01/2016,15885.21973,-0.012942487,1,0.345236755,0.231282312,0.498425712,0.317895444,0.556884668,0.618627345,0.345236755
26/01/2016,16167.23047,0.017753027,1,0.665332902,0.498425712,0.317895444,0.556884668,0.618627345,0.345236755,0.665332902
27/01/2016,15944.45996,-0.013779139,1,0.33651206,0.317895444,0.556884668,0.618627345,0.345236755,0.665332902,0.33651206
28/01/2016,16069.63965,0.007850983,1,0.562073315,0.556884668,0.618627345,0.345236755,0.665332902,0.33651206,0.562073315
29/01/2016,16466.30078,0.024683885,1,0.737608631,0.618627345,0.345236755,0.665332902,0.33651206,0.562073315,0.737608631
01/02/2016,16449.17969,-0.001039765,1,0.469359624,0.345236755,0.665332902,0.33651206,0.562073315,0.737608631,0.469359624
02/02/2016,16153.54004,-0.017972911,1,0.292778943,0.665332902,0.33651206,0.562073315,0.737608631,0.469359624,0.292778943
03/02/2016,16336.66016,0.011336222,1,0.598417763,0.33651206,0.562073315,0.737608631,0.469359624,0.292778943,0.598417763
04/02/2016,16416.58008,0.00489206,1,0.53121734,0.562073315,0.737608631,0.469359624,0.292778943,0.598417763,0.53121734
05/02/2016,16204.96973,-0.012890039,1,0.345783692,0.737608631,0.469359624,0.292778943,0.598417763,0.53121734,0.345783692
08/02/2016,16027.04981,-0.010979343,1,0.365708633,0.469359624,0.292778943,0.598417763,0.53121734,0.345783692,0.365708633
09/02/2016,16014.37988,-0.000790534,1,0.471958634,0.292778943,0.598417763,0.53121734,0.345783692,0.365708633,0.471958634
10/02/2016,15914.74023,-0.006221886,1,0.415319906,0.598417763,0.53121734,0.345783692,0.365708633,0.471958634,0.415319906
11/02/2016,15660.17969,-0.015995268,1,0.31340202,0.53121734,0.345783692,0.365708633,0.471958634,0.415319906,0.31340202
12/02/2016,15973.83984,0.020029154,1,0.689068597,0.345783692,0.365708633,0.471958634,0.415319906,0.31340202,0.689068597
16/02/2016,16196.41016,0.013933426,1,0.625501688,0.365708633,0.471958634,0.415319906,0.31340202,0.689068597,0.625501688
17/02/2016,16453.83008,0.01589364,1,0.645943014,0.471958634,0.415319906,0.31340202,0.689068597,0.625501688,0.645943014
18/02/2016,16413.42969,-0.002455379,1,0.454597451,0.415319906,0.31340202,0.689068597,0.625501688,0.645943014,0.454597451
19/02/2016,16391.99023,-0.001306215,1,0.466581064,0.31340202,0.689068597,0.625501688,0.645943014,0.454597451,0.466581064
22/02/2016,16620.66016,0.013950102,1,0.625675581,0.689068597,0.625501688,0.645943014,0.454597451,0.466581064,0.625675581
23/02/2016,16431.7793,-0.011364221,1,0.36169508,0.625501688,0.645943014,0.454597451,0.466581064,0.625675581,0.36169508
24/02/2016,16484.99023,0.003238294,1,0.513971689,0.645943014,0.454597451,0.466581064,0.625675581,0.36169508,0.513971689
25/02/2016,16697.28906,0.012878311,1,0.614498831,0.454597451,0.466581064,0.625675581,0.36169508,0.513971689,0.614498831
26/02/2016,16639.9707,-0.003432794,1,0.444404859,0.466581064,0.625675581,0.36169508,0.513971689,0.614498831,0.444404859
29/02/2016,16516.5,-0.007420127,1,0.40282452,0.625675581,0.36169508,0.513971689,0.614498831,0.444404859,0.40282452
01/03/2016,16865.08008,0.02110496,1,0.700287224,0.36169508,0.513971689,0.614498831,0.444404859,0.40282452,0.700287224
02/03/2016,16899.32031,0.002030244,1,0.501374016,0.513971689,0.614498831,0.444404859,0.40282452,0.700287224,0.501374016
03/03/2016,16943.90039,0.002637981,1,0.507711558,0.614498831,0.444404859,0.40282452,0.700287224,0.501374016,0.507711558
04/03/2016,17006.76953,0.003710429,1,0.518895166,0.444404859,0.40282452,0.700287224,0.501374016,0.507711558,0.518895166
07/03/2016,17073.94922,0.003950173,1,0.521395247,0.40282452,0.700287224,0.501374016,0.507711558,0.518895166,0.521395247
08/03/2016,16964.09961,-0.006433755,1,0.413110514,0.700287224,0.501374016,0.507711558,0.518895166,0.521395247,0.413110514
09/03/2016,17000.35938,0.002137441,1,0.502491881,0.501374016,0.507711558,0.518895166,0.521395247,0.413110514,0.502491881
10/03/2016,16995.13086,-0.000307553,1,0.476995209,0.507711558,0.518895166,0.521395247,0.413110514,0.502491881,0.476995209
11/03/2016,17213.31055,0.012837776,1,0.614076133,0.518895166,0.521395247,0.413110514,0.502491881,0.476995209,0.614076133
14/03/2016,17229.13086,0.000919074,1,0.489786616,0.521395247,0.413110514,0.502491881,0.476995209,0.614076133,0.489786616
15/03/2016,17251.5293,0.001300033,1,0.493759296,0.413110514,0.502491881,0.476995209,0.614076133,0.489786616,0.493759296
16/03/2016,17325.75977,0.004302834,1,0.525072831,0.502491881,0.476995209,0.614076133,0.489786616,0.493759296,0.525072831
17/03/2016,17481.49023,0.008988377,1,0.573934178,0.476995209,0.614076133,0.489786616,0.493759296,0.525072831,0.573934178
18/03/2016,17602.30078,0.00691077,1,0.552268663,0.614076133,0.489786616,0.493759296,0.525072831,0.573934178,0.552268663
21/03/2016,17623.86914,0.001225315,1,0.492980126,0.489786616,0.493759296,0.525072831,0.573934178,0.552268663,0.492980126
22/03/2016,17582.57031,-0.002343346,1,0.45576574,0.493759296,0.525072831,0.573934178,0.552268663,0.492980126,0.45576574
23/03/2016,17502.58984,-0.00454885,1,0.432766513,0.525072831,0.573934178,0.552268663,0.492980126,0.45576574,0.432766513
24/03/2016,17515.73047,0.000750782,1,0.488031646,0.573934178,0.552268663,0.492980126,0.45576574,0.432766513,0.488031646
28/03/2016,17535.39063,0.001122429,1,0.491907219,0.552268663,0.492980126,0.45576574,0.432766513,0.488031646,0.491907219
29/03/2016,17633.10938,0.005572659,1,0.5383147,0.492980126,0.45576574,0.432766513,0.488031646,0.491907219,0.5383147
30/03/2016,17716.66016,0.00473829,1,0.529613808,0.45576574,0.432766513,0.488031646,0.491907219,0.5383147,0.529613808
31/03/2016,17685.08984,-0.001781957,1,0.461619973,0.432766513,0.488031646,0.491907219,0.5383147,0.529613808,0.461619973
01/04/2016,17792.75,0.006087623,1,0.543684802,0.488031646,0.491907219,0.5383147,0.529613808,0.461619973,0.543684802
04/04/2016,17737,-0.003133299,1,0.447528032,0.491907219,0.5383147,0.529613808,0.461619973,0.543684802,0.447528032
05/04/2016,17603.32031,-0.00753677,1,0.401608156,0.5383147,0.529613808,0.461619973,0.543684802,0.447528032,0.401608156
06/04/2016,17716.05078,0.006403932,1,0.546983309,0.529613808,0.461619973,0.543684802,0.447528032,0.401608156,0.546983309
07/04/2016,17541.96094,-0.009826673,1,0.377728799,0.461619973,0.543684802,0.447528032,0.401608156,0.546983309,0.377728799
08/04/2016,17576.96094,0.001995216,1,0.501008738,0.543684802,0.447528032,0.401608156,0.546983309,0.377728799,0.501008738
11/04/2016,17556.41016,-0.001169188,1,0.468009986,0.447528032,0.401608156,0.546983309,0.377728799,0.501008738,0.468009986
12/04/2016,17721.25,0.009389154,1,0.578113526,0.401608156,0.546983309,0.377728799,0.501008738,0.468009986,0.578113526
13/04/2016,17908.2793,0.010553956,1,0.59026021,0.546983309,0.377728799,0.501008738,0.468009986,0.578113526,0.59026021
14/04/2016,17926.42969,0.001013519,1,0.490771501,0.377728799,0.501008738,0.468009986,0.578113526,0.59026021,0.490771501
15/04/2016,17897.46094,-0.00161598,1,0.463350797,0.501008738,0.468009986,0.578113526,0.59026021,0.490771501,0.463350797
18/04/2016,18004.16016,0.005961696,1,0.542371621,0.468009986,0.578113526,0.59026021,0.490771501,0.463350797,0.542371621
19/04/2016,18053.59961,0.002746001,1,0.508838011,0.578113526,0.59026021,0.490771501,0.463350797,0.542371621,0.508838011
20/04/2016,18096.26953,0.002363513,1,0.504849381,0.59026021,0.490771501,0.463350797,0.542371621,0.508838011,0.504849381
21/04/2016,17982.51953,-0.006285826,1,0.414653137,0.490771501,0.463350797,0.542371621,0.508838011,0.504849381,0.414653137
22/04/2016,18003.75,0.001180617,1,0.492514013,0.463350797,0.542371621,0.508838011,0.504849381,0.414653137,0.492514013
25/04/2016,17977.24023,-0.001472458,1,0.464847456,0.542371621,0.508838011,0.504849381,0.414653137,0.492514013,0.464847456
26/04/2016,17990.32031,0.000727591,1,0.487789809,0.508838011,0.504849381,0.414653137,0.492514013,0.464847456,0.487789809
27/04/2016,18041.55078,0.002847669,1,0.509898206,0.504849381,0.414653137,0.492514013,0.464847456,0.487789809,0.509898206
28/04/2016,17830.75977,-0.011683641,1,0.358364132,0.414653137,0.492514013,0.464847456,0.487789809,0.509898206,0.358364132
29/04/2016,17773.64063,-0.003203405,1,0.446796959,0.492514013,0.464847456,0.487789809,0.509898206,0.358364132,0.446796959
02/05/2016,17891.16016,0.006612012,1,0.54915319,0.464847456,0.487789809,0.509898206,0.358364132,0.446796959,0.54915319
03/05/2016,17750.91016,-0.007839067,1,0.398455772,0.487789809,0.509898206,0.358364132,0.446796959,0.54915319,0.398455772
04/05/2016,17651.25977,-0.005613819,1,0.421660902,0.509898206,0.358364132,0.446796959,0.54915319,0.398455772,0.421660902
05/05/2016,17660.71094,0.000535439,1,0.485786024,0.358364132,0.446796959,0.54915319,0.398455772,0.421660902,0.485786024
06/05/2016,17740.63086,0.004525295,1,0.527392672,0.446796959,0.54915319,0.398455772,0.421660902,0.485786024,0.527392672
09/05/2016,17705.91016,-0.001957129,1,0.459793259,0.54915319,0.398455772,0.421660902,0.485786024,0.527392672,0.459793259
10/05/2016,17928.34961,0.012563006,1,0.611210794,0.398455772,0.421660902,0.485786024,0.527392672,0.459793259,0.611210794
11/05/2016,17711.11914,-0.01211659,1,0.353849293,0.421660902,0.485786024,0.527392672,0.459793259,0.611210794,0.353849293
12/05/2016,17720.5,0.000529659,1,0.485725755,0.485786024,0.527392672,0.459793259,0.611210794,0.353849293,0.485725755
13/05/2016,17535.32031,-0.010450026,1,0.371228405,0.527392672,0.459793259,0.611210794,0.353849293,0.485725755,0.371228405
16/05/2016,17710.71094,0.010002134,1,0.58450575,0.459793259,0.611210794,0.353849293,0.485725755,0.371228405,0.58450575
17/05/2016,17529.98047,-0.010204586,1,0.373787884,0.611210794,0.353849293,0.485725755,0.371228405,0.58450575,0.373787884
